simDay,asymptomatic,deceased,exposed,infected1,infected2,recovered1,recovered2,susceptible
19,6110.0337639087475,5.63482806390256,748.266504944706,496.50263095844434,467.61684326718176,2303.113901110982,720.9279330704621,57334228.68541449
20,6631.366122211162,6.764925110622713,791.7262206072329,523.1151038989601,512.1906736038171,2644.503446806199,885.74189638567,57333085.37343119
21,7179.416903959513,8.003076656611965,850.6893408310995,552.8445022147195,556.307791522784,3005.463589183931,1073.9636538945658,57331854.092961565
22,7766.865312762343,9.343880840566808,917.6560204858563,587.1416742822693,600.9440439201433,3386.892934362088,1286.923606504575,57330525.01434667
23,8400.393557148434,10.782668387994283,991.6157154301438,626.3736261101233,647.1165802810734,3790.383663490207,1526.03545670631,57329088.08055227
24,9085.197217765375,12.316407518519187,1072.458224157049,670.6638075916504,695.7468611231325,4217.974416069697,1792.831323138173,57327533.593562454
25,9826.154288090573,13.944509099084463,1160.5743398193254,720.1126231851181,747.6296298641147,4672.064256267298,2089.0055851280376,57325851.29658837
26,10628.52169420147,15.668615513512098,1256.2821693216345,774.9032337460602,803.4709844138198,5155.318021868324,2416.413785916278,57324030.20331483
27,11497.742394663666,17.49255172408979,1360.1858324823825,835.2550698701482,863.9180204633382,5670.670108363375,2777.089634992705,57322058.42820725
28,12439.66721459994,19.42239033806332,1472.9955449188164,901.4531008201757,929.5711341304668,6221.340269843851,3173.2773212015704,57319923.05484395
29,13460.640868214363,21.466222210014156,1595.4664704735471,973.8492652994253,1001.0096590069909,6810.831382739842,3607.446886088465,57317610.071065776
30,14567.534954892917,23.633954141198075,1728.4132927540043,1052.8567424952696,1078.8113619963315,7442.941069982214,4082.313319998682,57315104.27712357
31,15767.787660654376,25.937165019370862,1872.7178863756963,1138.947733192281,1163.566052251634,8121.777957233304,4600.855569062641,57312389.191796035
32,17069.440417953392,28.38897499619891,2029.3345695073,1232.651764292579,1255.8870188259925,8851.777678396635,5166.333755515134,57309446.96764033
33,18484.72053509434,31.004040884632424,2243.0997357549095,1335.1422320820054,1356.4029536254977,9637.815029343114,5782.211903032381,57306210.385390006
34,20686.00809621109,33.79904902552706,3323.142083972006,1547.6715575851156,1475.483012958952,10505.91908087606,6449.0447605281615,57301059.71417866
35,23702.066991718766,36.80628879817047,3977.1116021536036,1854.6952691793254,1637.9707061677818,11512.435975863356,7177.366341718314,57295182.328644216
36,27282.40477239649,40.09228483420266,4623.9326584481505,2206.807455536514,1851.460613875415,12698.119228082165,7977.797830972571,57288400.16697566
37,31446.236954608954,43.75447480588372,5352.200153205652,2602.516642388777,2117.949776079287,14096.364250492115,8863.373954170056,57280558.38561407
38,36271.59609470248,47.911225031392654,6190.928494024636,3049.473258049679,2440.0709293276113,15742.260171882424,9849.352067209893,57271489.18957958
39,41858.89317185022,52.69636730160547,7159.6183109126005,3557.685089460713,2822.1309569863556,17675.093912157143,10953.42939669966,57261001.23461444
40,48325.06205150285,58.25669434045906,8278.313958911625,4138.3959404216275,3270.1890540579534,19939.424365920415,12196.00302962496,57248875.13672502
41,55805.3212063081,64.75297193771344,9569.811193759004,4804.186162714889,3792.139775096912,22586.33165327653,13600.723790509688,57234857.51506621
42,64455.023494937595,72.3617214410566,11060.365071440478,5569.1759578608635,4397.704505567675,25674.315859341048,15194.827437939397,57218657.007771306
43,74453.2533398574,81.27900001817767,12780.18122662064,6449.385216734435,5098.577006225916,29270.697799853555,17009.75678251004,57199937.651447974
44,86005.12207847214,91.72362104032362,14763.926621872433,7462.954536996711,5908.510401233017,33452.58865896192,19081.597774612383,57178314.35812665
45,99348.45601324196,103.94418542770917,17051.407589380527,8630.762855284349,6843.713659483166,38309.4308653902,21452.134389990446,57153340.93226165
46,114755.16283191214,118.22221897836707,19688.386828032613,9976.523762941431,7922.934782690205,43943.77309224165,24169.273521314444,57124506.50478173
47,132538.10532029252,134.87959756355616,22727.041538475773,11527.418008878698,9167.8822529529,50473.76581211929,27288.283064293464,57091223.40622526
48,153057.0901754874,154.28592543217607,26227.122362760914,13314.589141272745,10603.646624857738,58035.58769912225,30873.041100403574,57052815.41879048
49,176723.66458244127,176.86484097348554,30256.792492324035,15373.527410958537,12259.037177117996,66785.5171675014,34996.98460411077,57008508.393544376
50,204009.69287045073,203.10390744741795,34893.416727617754,17744.815047652988,14167.159517018636,76903.36545837304,39744.73246617288,56957414.49582509
51,235454.23209912563,233.56391146378343,40225.181395071224,20474.631057836476,16365.955202032683,88595.65261328376,45213.56893620392,56898517.9966048
52,271675.666637529,268.8924865811005,46350.99758253551,23615.85729477918,18898.961482175313,102100.20994847617,51515.74686590348,56830654.44952184
53,313374.58011900034,309.8322627009321,53383.85872978581,27228.04093827521,21815.76617720741,117688.67189091469,58780.06215004361,56752499.9695519
54,361350.9462578539,357.23996985351283,61449.41264329059,31378.999338212936,25173.018970570258,135672.78617013688,67155.00097365704,56662543.37749626
55,416510.55497290584,412.09997243892707,70688.83077231955,36145.07215819035,29035.120579035265,156408.81010900956,76810.94684223323,56559069.34641369
56,479877.707967492,475.5434506137099,81258.71342007616,41612.10745798721,33475.128631529165,180303.47794180832,87943.4446331768,56440134.65831715
57,549055.3882143501,566.5391906651105,85498.85989915852,47361.13897991439,38489.61819768727,207753.47386287255,100775.69064101728,56315580.07283415
58,615199.6402896096,753.5272682063346,85638.71203990009,52220.87941562064,43701.65779879083,238646.7346778215,115538.44020092711,56193381.19012894
59,678839.7948692776,1067.2394904830678,88555.13964513481,56552.14825424818,48799.26984493148,272516.15341561317,132425.00201325334,56066326.034286864
60,743565.0606114734,1500.525889860401,93894.82529383163,61004.89713020124,53778.10318910554,309110.2245546898,151588.26520243176,55930638.87994824
61,811292.0751329401,2040.9095143557374,100820.01913406407,65853.6737415078,58756.44465157016,348403.4590850992,173164.4710764454,55784749.72948383
62,883369.3841872266,2678.3240016150385,108601.89449756585,71257.33602405227,63859.60810713719,390483.84234188864,197291.9602710221,55627538.4323893
63,960624.2197809219,3406.1134907405813,117011.89508018547,77278.46666151042,69206.80179100754,435528.8557002779,224116.52678243254,55457907.90253274
64,1043317.5239316816,4221.022509963295,126770.79889157649,83883.18056079914,74910.92086091648,483774.1027275256,253799.95075132378,55274403.281586036
65,1132684.1232126455,5120.671535161075,136846.71917914154,91210.0355736856,81053.62680046474,535470.0848839891,286520.94536329864,55076174.57527142
66,1228992.9416451745,6106.510753458222,147881.8080461769,99231.04230264197,87719.63609216984,590934.1140376925,322476.89477216906,54861737.834170334
67,1332338.0538069403,7183.605993324818,159051.87776114637,107858.47993433029,94995.87252486507,650503.0184446003,361889.6605566821,54631260.21279792
68,1442127.1262125866,8357.3130626549,170068.98698319562,116926.54374060633,102910.49080343706,714434.502649707,404993.95711533504,54385261.861252286
69,1558310.563547937,9631.767777854224,181533.19989101583,126414.68555034613,111446.29880785136,782936.572583113,452031.15321537835,54122776.54044632
70,1681138.6240210133,11011.619876858855,193553.7724790906,136347.74464594887,120593.33780958252,856219.1407112555,503251.70981952746,53842964.832456544
71,1810830.968783666,12501.862288143991,206221.94896463864,146742.2606735067,130349.25149899365,934499.6641754399,558914.872776811,53545019.952658616
72,1947772.876008002,14108.16305958132,219167.25738911112,157636.46393285922,140717.12250933214,1018000.379755413,619294.0730769851,53228384.44608856
73,2091913.3420449754,15836.344749503964,232617.50348385653,168999.41754452963,151701.22607080158,1106946.3577935672,684669.4102077106,52892397.17992488
74,2243236.077341535,17692.54441577231,246759.09202488573,180810.22293771087,163303.67521987567,1201558.0156797897,755330.9433319523,52536390.2108683
75,2402299.0341135273,19682.715925119508,260429.3924075208,193144.62189604,175516.17613189504,1302030.6949048797,831582.3743382513,52160395.77210258
76,2568290.204018714,21814.22820203184,274712.0009754673,205852.69411021285,188340.42984639175,1408572.7244182562,913731.4181880337,51763767.082060695
77,2741132.7327835155,24093.584253001274,289395.86483570124,218919.28766933826,201760.64372492838,1521346.6674589964,1002095.930089476,51346336.07100484
78,2920771.271612449,26526.991697308084,303899.00289880077,232337.65578019692,215753.318115457,1640486.7765479449,1097000.869349562,50908304.89581808
79,3106662.550691882,29121.19190170423,318324.6980756316,246026.22460575664,230291.74635924437,1766101.102415983,1198775.5776594232,50449777.69011019
80,3298318.07639999,31882.55578048235,332497.522729187,259922.033521859,245338.3171090025,1898252.4194273313,1307750.8996364577,49971118.95721549
81,3495046.8000405165,34817.1609334012,346301.7949651111,273935.4985365779,260848.18537765695,2036959.784029277,1424256.4955093798,49472915.06242789
82,3696070.952974804,37930.5556210684,359611.8500720661,287975.592064584,276763.5822553795,2182185.4807269196,1548616.3286036877,48955926.439501315
83,3900589.5869251187,41227.75928459387,372175.34284848144,301955.90631865314,293018.3914381767,2333834.772159748,1681145.9673991601,48421133.05544587
84,4107496.378578859,44712.951826225,384025.62935430853,315752.13525786006,309535.7451909891,2491748.9382068287,1822147.02674452,47869661.97666022
85,4315739.208316944,48389.364861777125,395151.6143168091,329263.8166087271,326227.5452817029,2655703.4581114966,1971902.7910416413,47302702.98328074
86,4524356.836367075,52258.88544918191,405340.76253763033,342416.92187590146,342996.77531296795,2825395.958374984,2130671.7237257096,46721642.91817634
87,4732334.626939206,56323.62843193503,414064.8392849006,355115.8827838403,359753.5474530039,3000487.0318594496,2298698.339985506,46128302.885081954
88,4938041.099988206,60583.415335895006,421659.55248179904,367184.6474715146,376395.6512772792,3180560.340996706,2476192.6297065117,45524463.444561906
89,5140203.034021684,65037.081381292366,428191.1798664358,378523.8796453325,392805.68658768426,3365121.462480328,2663330.688676268,44911867.76916078
90,5337867.543738632,69681.62249533976,433424.7047425838,389095.94468519284,408862.72084282554,3553592.944237708,2860239.7545439433,44292315.546533555
91,5529887.334202266,74513.95295999988,436860.5871633554,398804.6464792948,424466.76196959795,3745393.520590751,3067030.587249579,43668123.391204976
92,5714603.13144315,79528.84855455242,438988.3956249018,407490.28358643345,439506.5073950586,3939867.4894456854,3283760.9395201085,43041335.18624993
93,5890720.832178928,84719.79806787807,440121.24193200865,415066.6736067741,453862.89059950813,4136300.568533084,3510443.538658228,42413845.238243416
94,6058119.9377635475,90076.89913500675,439086.0171004359,421643.54158556275,467417.0546073928,4333905.910900942,3747023.0186133226,41787808.40211362
95,6214973.60907618,95592.7972944475,436862.04307613097,427013.0647677615,480088.5229775435,4531956.6772016175,3993428.086690598,41165165.98073553
96,6360136.595931856,101257.88629843283,434108.00177980366,431100.6262402694,491784.26947836904,4729651.750146321,4249508.985182693,40547532.666762054
97,6493947.666130689,107056.09231663888,428931.46081980166,434076.5265413615,502407.6252683157,4926160.7097334545,4515087.181657943,39937413.51935162
98,6614486.050539664,112978.82821198327,423608.7725991717,435717.2847364989,511898.44732954114,5120714.233444258,4789923.636203744,39335753.528754935
99,6722527.898339686,119008.73701944794,415926.2085515687,436237.5056109266,520186.34840933996,5312503.031973247,5073748.374802963,38744942.67711264
100,6816607.82445728,125133.73704336189,407602.9081244888,435472.0363225402,527230.6280813856,5500776.2574042585,5366231.533614164,38166025.85677233
101,6896341.246646589,131338.70460006336,399155.8170921171,433438.0337264211,532990.91162579,5684777.69454236,5666987.383870392,37600050.98971608
102,6962722.742276949,137603.6893240926,389000.14110798645,430373.6569628189,537427.5210525076,5863764.696402122,5975602.6136721345,37048585.721021205
103,7014517.943428901,143917.24996020755,379206.69215067074,426114.8779640131,540545.812409841,6037113.559132094,6291625.2488935245,36512039.39788055
104,7053341.49171452,150257.8415060426,367444.078423083,420968.63423985173,542335.2804615743,6204195.624491321,6614582.496667534,35991955.33431588
105,7078051.856606512,156614.31729181754,356027.2985975569,414765.3421711375,542829.1153478563,6364498.710331945,6943952.544475047,35488341.59699796
106,7089431.167181946,162968.00483547486,344294.4544553654,407654.22511695465,542046.7967750006,6517524.634596484,7279202.134754722,35001959.36410387
107,7088447.3029000545,169299.7622647374,331620.8037041826,399815.94487838866,540011.9489204081,6662816.429068582,7619763.748342496,34533304.84174098
108,7074511.410247453,175600.83387708993,319853.32946511725,391140.8677919724,536781.0888911302,6800056.875438093,7965064.108414051,34082072.26769491
109,7049552.291485425,181848.54574524716,307024.82519491477,381948.3807639339,532396.2033495768,6928913.070182793,8314513.494795295,33648883.970302634
110,7013051.994099605,188036.34118960833,294851.2110568506,372114.10666967346,526934.3168065661,7049227.094185447,8667535.671862695,33233330.04594937
111,6966390.998641295,194145.04156556496,282241.61628501344,361846.86040824535,520454.8007001755,7160816.371749044,9023538.034862055,32835647.05760842
112,6909872.89887167,200165.00880620908,269830.35140665784,351161.00397246226,513029.1024658421,7263602.787954176,9381935.81198673,32455483.8163561
113,6844015.441155736,206086.32881207642,258085.08731070734,340108.2573372463,504728.6163620294,7357544.723009006,9742135.50385587,32092376.823977143
114,6770196.469159378,211892.79874064657,245972.86270492474,328878.5760574683,495624.3877684219,7442644.411073879,10103566.57363621,31746304.70267889
115,6688456.109806165,217582.2941096482,234715.00747675213,317426.5659336256,485799.54546384455,7519002.089998798,10465663.112215037,31416436.056815945
116,6600096.540799702,223140.17160408758,223206.51156110523,305915.5933169749,475332.5542152739,7586743.539717,10827902.046235433,31102743.824370243
117,6505273.915560297,228564.05060227038,212328.42102254397,294317.0430551155,464302.5469787176,7646050.643740447,11189758.076407779,30804486.08445264
118,6404824.4077641675,233845.74276429092,201784.28213400382,282717.16767973406,452782.92358630453,7697124.856607009,11550736.77208,30521264.6292043
119,6299562.434753968,238978.2726393425,191391.6801401379,271201.58221583697,440843.6854465221,7740182.457428819,11910350.919747338,30252569.749447837
120,6189684.796652257,243962.12234336606,181813.2822777516,259745.75133069843,428556.4988970147,7775502.825332257,12268148.919906337,29997666.58508014
121,6076353.55878068,248788.1795243584,172207.27443646698,248491.02222283467,415989.1184814605,7803353.194442484,12623697.403074179,29756201.030857336
122,5959619.954042923,253459.86201920197,163207.19554833163,237384.2861663771,403209.9441013661,7824084.776565027,12976620.739952104,29527494.02342447
123,5840201.0568000395,257971.77751988344,154461.49207189103,226494.47419308085,390278.0814163747,7838002.630086483,13326548.400181675,29311122.869550396
124,5718532.655228959,262324.5186150986,146118.33419228886,215844.0940423637,377248.1626899445,7845426.783601422,13673125.95876082,29106460.274688903
125,5595012.300366694,266519.4352501369,138306.69293279928,205448.37758663108,364173.63078645716,7846692.262649996,14016028.443492781,28912899.63875433
126,5470260.388410587,270553.45087087847,130678.27332372281,195361.60415517073,351105.67102306656,7842132.463573159,14354966.180343142,28730022.750120103
127,5344453.044267894,274432.5357461148,123614.35123412446,185563.60444814825,338089.3929412397,7832097.283718533,14689667.96874734,28557162.600716412
128,5218128.635912025,278154.50552488596,116697.7199768236,176097.12302597208,325169.50156122976,7816939.217633839,15019917.428299284,28393976.649885748
129,5091416.138585402,281724.3139579727,110206.74457316053,166939.44143392736,312381.8795707165,7796995.1050925935,15345504.0577447,28239913.10086136
130,4964676.331500306,285143.9591527864,104081.63528787078,158109.34717290555,299759.6130010089,7772580.810588707,15666230.477205185,28094498.60791105
131,4838286.262624955,288414.9183945317,98176.00356727182,149629.23702514972,287333.93207440275,7744008.911207243,15981925.285534631,27957306.231391616
132,4712324.19622108,291543.6657280085,92735.03577387558,141472.27013908201,275131.11201243795,7711595.481056144,16292445.001160048,27827834.019729123
133,4587218.965232886,294530.25483843195,87452.6109513106,133672.92825900417,263177.0790998769,7675633.518336868,16597661.693293126,27705733.731808305
134,4463005.263293746,297381.6236381166,82509.04293264748,126201.26296683507,251491.53146696746,7636429.795076203,16897488.512432594,27590573.7500127
135,4339908.956968478,300100.0108520234,77804.46658752166,119062.08025426036,240092.52901906573,7594256.327041174,17191844.04272657,27482012.368370716
136,4218106.033788794,302689.7019510632,73342.53849091347,112252.8767405823,228994.32959233722,7549369.297962114,17480652.840203453,27379673.163090553
137,4097709.916830563,305156.23908569483,69185.85847832292,105761.81637624031,218208.5869675051,7502018.729362836,17763857.731112413,27283181.90360624
138,3978927.0477774953,307501.5031715235,65205.94146146634,99594.38787057342,207747.2214786908,7452438.220296172,18041418.714034706,27192247.745729197
139,3861790.578594035,309732.4847506715,61487.44905381457,93729.92257542655,197615.6247514263,7400865.404807275,18313324.84617621,27106534.471110947
140,3746454.3001558213,311851.47857121384,57937.17616720825,88168.23715842847,187821.4066504255,7347510.059788162,18579563.131635834,27025774.991692718
141,3632972.7180163795,313863.8016419661,54597.214158582756,82894.48608379377,178367.30638009915,7292573.700566631,18840134.89624408,26949676.658728275
142,3521433.339140145,315773.86860652047,51467.640136855865,77900.05346507368,169255.22842080603,7236241.812304567,19095043.580625318,26877965.259120528
143,3411948.9794359547,317584.648207308,48480.94255852602,73182.03668911301,160486.78996669562,7178690.299181963,19344304.44225929,26810402.64352097
144,3304524.5615081186,319302.14854384214,45716.60742404578,68720.66582125919,152059.974191306,7120088.366322959,19587942.461160872,26746725.996847417
145,3199256.601145365,320928.6793370914,43065.7900796982,64514.67364947842,143973.49131214106,7060596.739460476,19826003.011769127,26686741.79506643
146,3096147.440684086,322469.517115931,40583.26286490547,60546.60812484459,136223.21482680086,7000363.271488859,20058526.15060218,26630221.316112228
147,2995240.3986385865,323928.0415336444,38241.95685043625,56807.80828410828,128804.90767652099,6939525.201218556,20285561.447345447,26576971.02027252
148,2896578.8007491576,325307.7199270733,36024.67943572466,53290.00599312329,121713.45364685195,6878208.769653684,20507156.632465787,26526800.719948426
149,2800159.2206253884,326613.2389025969,33962.84092656269,49978.70024116261,114941.8241353989,6816535.116064859,20723368.685156323,26479521.155767497
150,2706036.3078204123,327846.81771714735,31997.035272198453,46870.05735801989,108484.33410392089,6754616.309154848,20934255.649538722,26434974.270854555
151,2614182.982037327,329013.16246481467,30156.89435284292,43948.85565078869,102332.35896102556,6692561.644988408,21139890.453212213,26392994.430152413
152,2524614.9417241598,330114.8108817382,28418.104292373726,41207.20704953294,96478.522633463,6630467.825608624,21340341.1857846,26353438.18384533
153,2437335.667414789,331155.17927308666,26780.634408660266,38635.757013522896,90914.19954600556,6568425.537713917,21535674.404807497,26316159.40164234
154,2352339.645251933,332137.71567120944,25247.648511702773,36224.77619109853,85630.34915206238,6506520.79603134,21725960.09569874,26281019.755311754
155,2269629.194013342,333064.5886323467,23796.340273517522,33967.07277232201,80618.694614913,6444833.355879799,21911272.34376296,26247899.191870634
156,2189183.6743824813,333939.60441953747,22440.901714398908,31852.39799790051,75869.12212201055,6383439.416646121,22091685.065079816,26216670.59945754
157,2110993.1637747404,334764.7112814145,21155.50095625236,29874.064318974884,71372.8894604479,6322409.583084048,22267280.756343346,26187230.11260059
158,2035029.8604968188,335542.97412429744,19948.70393042274,28022.632900378303,67120.03508784626,6261808.646266766,22438138.57514468,26159469.35386861
159,1961276.990620424,336276.86709808384,18816.19966560959,26290.919024960836,63101.036869100266,6201696.471634959,22604334.834151436,26133287.46275524
160,1889718.5963094435,336968.4226878623,17745.283022889158,24672.826775733407,59306.70015608731,6142129.290787721,22765947.569487296,26108592.09259277
161,1820319.1672589849,337620.5367687684,16747.74228334678,23159.764669378448,55727.01925501221,6083159.912594038,22923055.93545048,26085290.703539822
162,1753057.5918744467,338234.73859313555,15801.291043350386,21747.00349673533,52353.06083668915,6024837.188928516,23075744.341311634,26063305.565735303
163,1687896.2841031707,338813.6082822343,14914.785792052362,20426.972842339812,49175.14660995801,5967206.297519825,23224092.73529529,26042554.951374944
164,1624805.3623528224,339358.89025174157,14080.639502389751,19194.235946692836,46184.33875189797,5910308.4614846585,23368182.43531077,26022966.41821886
165,1563754.157051744,339872.4011617982,13294.701344395246,18043.521041836433,43371.76270581442,5854181.804352327,23508092.445172027,26004469.988989886
166,1504704.5968207757,340356.2458754398,12559.814355760294,16969.00888789713,40728.3906247951,5798861.951225999,23643902.561908662,25986998.212120473
167,1447624.4662656537,340811.662155353,11866.52212330762,15966.42736581811,38246.17737054025,5744381.086707511,23775692.884669613,25970491.555162013
168,1392469.288380277,341240.71808889025,11216.288946253895,15030.507847703544,35916.31392053419,5690768.9830774665,23903547.54201075,25954891.139547955
169,1339201.9447652062,341644.63763547165,10603.921688471468,14157.079580049853,33731.09553531664,5638051.73471014,24027546.69518774,25940143.67271742
170,1287783.328679642,342024.9715990069,10028.554212381272,13341.96275681681,31682.65645840591,5586253.234347743,24147769.15364368,25926196.920122135
171,1238172.8672714808,342383.20320137125,9489.284098107555,12581.195141123413,29763.398635517715,5535395.049557921,24264293.932650484,25913001.851263795
172,1190330.870428777,342720.3623811758,8981.062447824004,11871.407087651725,27966.385448096495,5485495.989559175,24377200.52141516,25900514.18305196
173,1144213.6822269477,343038.01976906304,8505.685350235957,11208.83716408252,26284.34931611673,5436573.003743047,24486567.48815121,25888689.71609912
174,1099779.7527169925,343337.047187924,8057.1198153269615,10590.620769184088,24710.922655562215,5388640.071342812,24592475.350998104,25877489.896333914
175,1056984.7274539333,343618.72122867097,7636.33627302317,10013.450309052978,23239.565493631097,5341708.954099398,24695002.666731834,25866876.36023025
176,1015786.992773844,343884.0612726331,7241.506344322673,9474.604288574958,21864.215829700013,5295789.403646091,24794226.558701646,25856813.438963003
177,976145.2453888492,344133.9266360897,6869.440848702765,8971.674312989944,20579.196470678668,5250889.156421481,24890224.068816796,25847268.07292422
178,938014.6184253258,344369.4660819863,6521.929788947482,8501.850354141663,19378.780813216636,5207013.970785035,24983072.008856244,25838208.156714924
179,901353.7042333079,344591.3107550067,6193.817625866393,8063.238412110512,18257.939471467893,5164167.355267698,25072848.061304197,25829605.354750175
180,866118.5147937099,344800.47807370353,5886.385215937946,7653.425526783724,17211.513851799846,5122351.174432662,25159627.97973824,25821431.310186986
181,832267.3345787526,344997.6549043827,5597.43335909891,7270.53527705162,16234.867969585268,5081565.291682882,25243487.318640705,25813660.345407356
182,799758.938477532,345183.5498841055,5325.56327021757,6912.778699048427,15323.5574751642,5041808.015276106,25324500.389793575,25806267.988944057
183,768551.0208321454,345358.9757521863,5071.051632183347,6578.295922823714,14473.241562122445,5003076.08643586,25402741.183703844,25799230.925978657
184,738603.4950359046,345524.40165100264,4831.315919167353,6265.649443207321,13680.12375574343,4965364.510956848,25478283.135621727,25792528.149436213
185,709874.1492672076,345680.6149265803,4606.508987140296,5973.206072821899,12940.259288586481,4928666.733788351,25551200.107967395,25786139.201521724
186,682323.5055070855,345828.0708142425,4394.968506840119,5699.650935123761,12250.23629483894,4892974.707867118,25621564.21318382,25780045.428710766
187,655912.3059055327,345967.3452100342,4196.159444401409,5443.678930514539,11606.69108930733,4858279.215548715,25689446.521041296,25774228.864650015
188,630601.6650717055,346098.99552262545,4009.6895114650424,5204.055227123438,11006.448772970207,4824569.802499086,25754917.476930935,25768672.648283906
189,606353.913427095,346223.38197992695,3833.99300151529,4979.7417039956945,10446.69989355365,4791834.700888132,25818046.915547762,25763361.43537782
190,583131.078132828,346341.0938441773,3669.412883354287,4769.594855857572,9924.553215480026,4760061.202491117,25878903.67033499,25758280.176062007
191,560896.8206825877,346452.43049451447,3514.2288901794423,4572.7449061314765,9437.556392799008,4729235.320428551,25937556.220675427,25753415.459349632
192,539614.8808725717,346557.85375916376,3368.433977979615,4388.221396136985,8983.230910298906,4699342.179902091,25994071.767064217,25748754.213937372
193,519250.399286372,346657.7339149309,3231.4712599486425,4215.193932107514,8559.322009282927,4670366.113288954,26048516.273975838,25744284.274152387
194,499769.5398528552,346752.35450843174,3102.287994828843,4052.943075310435,8163.788478489032,4642290.655070688,26100954.81463521,25739994.398204003
195,481138.30026874604,346842.14411337546,2981.297536284188,3900.6389200926315,7794.564386445638,4615098.636509575,26151451.4836641,25735873.71642121
196,463324.54295938223,346927.2989081411,2867.016313692337,3757.7131328069113,7449.922339127952,4588772.129480762,26200069.6345038,25731912.524182137
197,446296.2104045729,347008.184732561,2759.650103475687,3623.4653234582634,7128.072402517771,4563292.748992101,26246871.179762483,25728101.270098653
198,430022.5897511503,347085.0388483925,2658.5515379190797,3497.33518540532,6827.450130459287,4538641.552868746,26291917.020727143,25724431.242770605
199,414473.9440640606,347158.08783643955,2563.156657191657,3378.8025934262255,6546.594181309146,4514799.23628099,26335266.72867287,25720894.23153354
200,399620.79272981244,347227.63516859326,2473.6387738597914,3267.299239325257,6284.053948344501,4491746.136626561,26376978.82490534,25717482.40042798
